"ID","DisplayID","InventoryType","ItemClass","ItemSubClass","VisualSlot","CanonicalItemID","Rarity","ItemLevel","Name","Icon","ItemIDsTotal","ItemIDs"
"231","2707","13","2","15","313","65163","3","0","Buzzer Blade","Interface\Icons\INV_Weapon_ShortBlade_05","1","65163"
"232","2708","13","2","15","313","31733","2","99","Akuno's Blade","Interface\Icons\INV_Weapon_ShortBlade_05","1","31733"
"233","2711","13","2","15","313","54979","1","0","Godfrey's Dagger","Interface\Icons\INV_Weapon_ShortBlade_05","1","54979"
"234","2717","13","2","15","313","57169","2","0","Darrington's Dirk","Interface\Icons\INV_Weapon_ShortBlade_05","1","57169"
"235","2733","13","2","15","313","58902","2","0","Kobold Sticker","Interface\Icons\INV_Spear_05","2","53381,58902"
"236","2733","21","2","15","313","133696","1","0","Rusty Sin'dorei Stiletto","Interface\Icons\INV_Spear_05","1","133696"
"237","2738","13","2","15","313","52641","2","0","Cerellean's Dagger","Interface\Icons\INV_Weapon_ShortBlade_05","8","23174,40005,49395,52641,133691,133694,133695,133700"
"238","2738","21","2","15","313","133699","1","0","Militia Dagger","Interface\Icons\INV_Weapon_ShortBlade_05","1","133699"
"239","2775","17","2","5","313","45055","0","0","NPC Equip 45055","Interface\Icons\INV_Hammer_03","1","45055"
"240","2776","17","2","5","313","49371","1","0","Oversized Tenderizer","Interface\Icons\INV_Hammer_03","1","49371"
"241","2777","17","2","5","313","5292","0","1","Monster - Mace2H, Basic Wooden Hammer","Interface\Icons\INV_Hammer_03","1","5292"
"242","2780","13","2","7","313","53383","1","0","Razor Hill Blade","Interface\Icons\INV_Sword_04","1","53383"
"243","2781","13","2","7","313","54823","3","0","Item 54823","Interface\Icons\INV_Sword_04","1","54823"
"244","2786","15","2","2","317","25253","2","120","Windspear Longbow","Interface\Icons\INV_Weapon_Bow_05","31","2773,25241,25252,25253,26714,26715,26716,26717,26718,26719,26720,26721,26722,26723,26724,26725,26726,26727,53388,57687,57694,66251,66293,66397,66543,66585,66690,66732,66836,66878,231839"
"245","2786","15","2","3","317","57700","2","0","Item 57700","Interface\Icons\INV_Weapon_Bow_05","1","57700"
"246","2787","15","2","2","317","2777","0","13","Feeble Shortbow","Interface\Icons\INV_Weapon_Bow_05","1","2777"
"247","2792","26","2","3","0","25278","2","111","Nesingwary Longrifle","Interface\Icons\INV_Weapon_Rifle_03","1","25278"
"248","2809","13","2","15","313","62218","3","0","Chillwind Dagger","Interface\Icons\INV_Weapon_ShortBlade_03","1","62218"
"249","2829","5","4","3","291","914","2","30","Large Ogre Chain Armor","Interface\Icons\INV_Chest_Chain","1","914"
"250","2839","17","2","5","313","5491","0","1","Monster - Mace2H, Large Metal","Interface\Icons\INV_Hammer_01","1","5491"
"251","2840","17","2","10","313","53290","2","0","Redearth Staff","Interface\Icons\INV_Staff_01","2","5303,53290"
"252","2854","11","4","0","0","36421","2","146","Devotional Band","Interface\Icons\INV_Jewelry_Ring_03","2","30339,36421"
"253","2861","13","2","4","313","158078","0","0","Cracked Overlord's Scepter","Interface\Icons\INV_Mace_01","1","158078"
"254","2861","21","2","4","313","2844","1","9","Copper Mace","Interface\Icons\INV_Mace_01","1","2844"
"255","2897","7","4","2","295","69217","2","0","Test Pilot Britches","Interface\Icons\INV_Pants_03","1","69217"
"256","2897","7","4","3","295","58063","2","0","Item 58063","Interface\Icons\INV_Pants_03","2","58063,131709"
"257","2897","7","4","4","295","54993","2","0","Emberstone Plate","Interface\Icons\INV_Pants_03","3","54993,58920,62851"
"258","2916","14","4","6","315","58904","2","0","Wax Catcher","Interface\Icons\INV_Shield_09","3","5940,58904,59556"
"259","2922","7","4","3","295","2906","2","26","Darkshire Mail Leggings","Interface\Icons\INV_Pants_03","2","2906,15451"
"260","2922","7","4","4","295","59562","3","0","Dividend Leggings","Interface\Icons\INV_Pants_03","5","52622,59562,60705,66045,82894"
"261","2928","8","4","3","297","58066","2","0","Item 58066","Interface\Icons\INV_Boots_01","1","58066"
"262","2928","8","4","4","297","52623","2","0","Wild Bark Boots","Interface\Icons\INV_Boots_01","4","52623,58926,59553,62848"
"263","2934","14","4","6","315","2916","2","34","Gold Lion Shield","Interface\Icons\INV_Shield_02","1","2916"
"264","2943","13","2","4","313","69046","1","0","Item 69046","Interface\Icons\INV_Staff_08","1","69046"
"265","2953","3","4","3","287","132733","3","0","Stone Keeper's Mantle","Interface\Icons\INV_Shoulder_02","1","132733"
"266","2960","3","4","2","287","1435","0","15","Deprecated Bridge Worker's Yoke","Interface\Icons\INV_Shoulder_08","1","1435"
"267","2967","5","4","3","291","2898","1","7","Mountaineer Chestpiece","Interface\Icons\INV_Chest_Chain","4","2898,3273,4922,22953"
"268","2969","7","4","3","295","2418","1","37","Augmented Chain Leggings","Interface\Icons\INV_Pants_03","1","2418"
"269","2976","7","4","3","295","2425","1","50","Brigandine Leggings","Interface\Icons\INV_Pants_03","1","2425"
"270","2980","9","4","4","299","224755","3","0","Defias Knifeguards","Interface\Icons\INV_Jewelry_Ring_02","1","224755"
"271","2984","8","4","2","297","150396","4","0","Boots of Fright","Interface\Icons\INV_Boots_01","1","150396"
"272","2987","9","4","3","299","224738","3","0","Logger's Wristguards","Interface\Icons\INV_Jewelry_Ring_02","1","224738"
"273","2989","7","4","3","295","54782","3","0","Item 54782","Interface\Icons\INV_Pants_03","2","2152,54782"
"274","2990","8","4","2","297","137031","5","0","Thraxi's Tricksy Treads","Interface\Icons\INV_Boots_07","1","137031"
"275","3006","13","2","15","313","23415","2","15","Survival Knife","Interface\Icons\INV_Weapon_ShortBlade_05","4","4302,4974,22963,23415"
"276","3007","13","2","13","313","2942","3","26","Iron Knuckles","Interface\Icons\INV_Gauntlets_04","2","2942,53557"
"277","3026","12","4","0","0","25634","2","105","Oshu'gun Relic","Interface\Icons\INV_Jewelry_Talisman_06","1","25634"
"278","3036","8","4","2","297","4055","2","34","Insignia Boots","Interface\Icons\INV_Boots_07","1","4055"
"279","3040","5","4","2","291","2952","0","0","NPC Equip 2952","Interface\Icons\INV_Chest_Wolf","1","2952"
"280","3043","7","4","3","295","2545","2","26","Malleable Chain Leggings","Interface\Icons\INV_Pants_03","3","2545,25371,25379"
"281","3057","5","4","3","291","6336","2","13","Infantry Tunic","Interface\Icons\INV_Chest_Chain","1","6336"
"282","3058","7","4","3","295","6337","2","12","Infantry Leggings","Interface\Icons\INV_Pants_03","2","3050,6337"
"283","3070","8","4","3","297","58072","2","0","Item 58072","Interface\Icons\INV_Boots_01","1","58072"
"284","3070","8","4","4","297","52624","2","0","Fire Stompers","Interface\Icons\INV_Boots_01","3","52624,53431,59017"
"285","3082","5","4","3","291","54757","3","0","Item 54757","Interface\Icons\INV_Chest_Chain","1","54757"
"286","3083","7","4","3","295","3751","2","30","Mercenary Leggings","Interface\Icons\INV_Pants_03","1","3751"
"287","3083","7","4","4","295","151435","3","0","Domina's Deathmaw Greaves","Interface\Icons\INV_Pants_03","1","151435"
"288","3085","10","4","4","301","137108","5","0","Kakushan's Stormscale Gauntlets","Interface\Icons\INV_Gauntlets_05","1","137108"
"289","3087","1","4","1","283","231425","4","0","Chief Architect's Monocle","Interface\Icons\INV_Misc_Spyglass_03","1","231425"
"290","3092","17","2","8","313","3687","6","40","Deprecated Unholy Avenger","Interface\Icons\INV_Sword_03","1","3687"
"291","3127","14","4","6","315","2170","0","20","Deprecated Shield of the Spider Princess","Interface\Icons\INV_Misc_MonsterSpiderCarapace_01","1","2170"
"292","3151","17","2","5","313","4548","2","41","Servomechanic Sledgehammer","Interface\Icons\INV_Hammer_04","2","2814,4548"
"293","3169","3","4","2","287","9894","2","41","Huntsman's Shoulders","Interface\Icons\INV_Shoulder_08","1","9894"
"294","3173","7","4","1","295","2277","3","35","Necromancer Leggings","Interface\Icons\INV_Pants_01","1","2277"
"295","3175","13","2","15","313","15244","2","42","Razor Blade","Interface\Icons\INV_Weapon_ShortBlade_01","2","15244,54816"
"296","3179","7","4","1","295","3563","2","20","Seafarer's Pantaloons","Interface\Icons\INV_Pants_02","1","3563"
"297","3185","15","2","2","317","3038","0","0","NPC Equip 3038","Interface\Icons\INV_Weapon_Bow_12","1","3038"
"298","3186","15","2","2","317","4763","2","9","Blackwood Recurve Bow","Interface\Icons\INV_Weapon_Bow_12","1","4763"
"299","3187","15","2","2","317","5548","0","70","Fast Test Bow","Interface\Icons\INV_Weapon_Bow_03","1","5548"
"300","3191","22","2","4","315","3044","0","1","OLDMonster - Mace, Standard Basic Offhand","Interface\Icons\INV_Mace_01","1","3044"
"301","3193","7","4","3","295","7539","2","48","Champion's Leggings","Interface\Icons\INV_Pants_03","1","7539"
"302","3205","7","4","2","295","3064","0","25","Deprecated Deepwood Pants","Interface\Icons\INV_Pants_02","1","3064"
"303","3206","10","4","2","301","3062","0","25","Deprecated Deepwood Gloves","Interface\Icons\INV_Gauntlets_05","1","3062"
"304","3217","7","4","1","295","3067","2","26","Bright Pants","Interface\Icons\INV_Pants_02","1","3067"
"305","3243","17","2","1","313","63445","3","0","Arced War Axe","Interface\Icons\INV_Axe_04","4","12951,15424,34668,63445"
"306","3247","6","4","2","293","52608","2","0","Torn Fur Belt","Interface\Icons\INV_Belt_01","3","52608,59552,59583"
"307","3247","6","4","3","293","131218","2","0","Cord of the Forgotten Pool","Interface\Icons\INV_Belt_01","4","131218,131221,131289,131924"
"308","3248","7","4","2","295","7282","2","19","Light Leather Pants","Interface\Icons\INV_Pants_02","1","7282"
"309","3251","6","4","3","293","131704","1","0","Web Covered Mail Belt","Interface\Icons\INV_Belt_01","1","131704"
"310","3253","6","4","2","293","151424","3","0","Belt of Boundless Fury","Interface\Icons\INV_Jewelry_Ring_03","9","52609,52966,52970,57228,58989,59009,60698,62873,151424"
"311","3253","6","4","3","293","131217","2","0","Waistband of Tragic Memory","Interface\Icons\INV_Jewelry_Ring_03","8","131217,131492,131539,131633,131677,131823,131844,131846"
"312","3254","6","4","3","293","49260","1","0","Salvaged Chain Belt","Interface\Icons\INV_Belt_01","1","49260"
"313","3258","11","4","0","0","44681","3","183","Titanium Brain-Gear","Interface\Icons\INV_Misc_Gear_01","2","9461,44681"
"314","3260","7","4","1","295","1396","0","1","Acolyte's Pants","Interface\Icons\INV_Pants_01","1","1396"
"315","3261","8","4","0","297","59","1","1","Acolyte's Shoes","Interface\Icons\INV_Boots_01","1","59"
"316","3261","8","4","1","297","49522","1","0","Goblin Acolyte's Shoes","Interface\Icons\INV_Boots_01","2","49522,49531"
"317","3265","4","4","0","289","45","1","1","Squire's Shirt","Interface\Icons\INV_Shirt_01","1","45"
"318","3268","7","4","1","295","124","0","1","Deprecated Orc Apprentice Pants","Interface\Icons\INV_Pants_02","1","124"
"319","3269","8","4","0","297","125","1","1","Deprecated Orc Apprentice Boots","Interface\Icons\INV_Boots_01","1","125"
"320","3288","13","2","15","313","3145","1","1","Off Hand Test Dagger","Interface\Icons\INV_Misc_Food_24","1","3145"
"321","3289","4","4","0","289","3147","1","1","Deprecated Tattered Shirt","Interface\Icons\INV_Shirt_01","1","3147"
"322","3291","4","4","0","289","3149","1","1","Deprecated Ripped Vest","Interface\Icons\INV_Shirt_01","1","3149"
"323","3292","7","4","1","295","3150","0","1","Deprecated Tattered Pants","Interface\Icons\INV_Pants_01","1","3150"
"324","3293","5","4","3","291","3053","2","28","Humbert's Chestpiece","Interface\Icons\INV_Chest_Chain","3","3053,3151,54748"
"325","3302","9","4","3","299","131240","1","0","Longshoreman's Bracers","Interface\Icons\INV_Jewelry_Ring_03","1","131240"
"326","3304","14","4","6","315","3160","2","15","Ironplate Buckler","Interface\Icons\INV_Shield_10","1","3160"
"327","3311","9","4","3","299","68753","2","0","Imbued Infantry Bracers","Interface\Icons\INV_Jewelry_Ring_02","1","68753"
"328","3331","12","4","0","0","3790","1","35","Consecrated Relic Parchment","Interface\Icons\INV_Scroll_02","1","3790"
"329","3332","11","4","0","0","38486","0","0","NPC Equip 38486","Interface\Icons\INV_Jewelry_Ring_03","2","38486,38489"
"330","3335","6","4","3","293","131269","2","0","Kessel's Elekk Leading Chain","Interface\Icons\INV_Belt_01","1","131269"
"331","3363","13","2","15","313","44091","7","1","Sharpened Scarlet Kris","Interface\Icons\INV_Weapon_ShortBlade_03","4","5267,44091,93852,122364"
"332","3367","17","2","1","313","14475","0","1","Monster - Axe, 2H War A03 White","Interface\Icons\INV_Axe_04","1","14475"
"333","3375","17","2","1","313","49770","2","0","Item 49770","Interface\Icons\INV_Axe_04","2","49770,55948"
"334","3377","9","4","2","299","52616","3","0","Bracers of the Ancient Grove","Interface\Icons\INV_Jewelry_Ring_02","5","52616,53421,54741,62887,82884"
"335","3377","9","4","3","299","131316","3","0","Armguards of the Ancient Grove","Interface\Icons\INV_Jewelry_Ring_02","4","131316,131340,131679,132552"
"336","3385","17","2","1","313","5287","0","1","Monster - Axe, 2H Large Double Bladed","Interface\Icons\INV_Axe_04","1","5287"
"337","3387","9","4","3","299","54779","1","0","Item 54779","Interface\Icons\INV_Jewelry_Ring_03","1","54779"
"338","3388","9","4","3","299","58070","2","0","Item 58070","Interface\Icons\INV_Jewelry_Ring_03","1","58070"
"339","3388","9","4","4","299","55134","2","0","Fiery Bracers","Interface\Icons\INV_Jewelry_Ring_03","3","55134,59584,60710"
"340","3390","5","4","2","291","15018","2","20","Lupine Vest","Interface\Icons\INV_Chest_Fur","1","15018"
"341","3394","6","4","2","293","153169","0","0","Commemorative Jed'hin Belt","Interface\Icons\INV_Belt_01","1","153169"
"342","3394","6","4","3","293","151422","3","0","Bonecoal Waistguard","Interface\Icons\INV_Belt_01","2","151422,168101"
"343","3396","3","4","1","287","4670","1","13","Deprecated Ancestral Mantle","Interface\Icons\INV_Shoulder_09","7","1272,3219,3221,3271,4670,4682,4685"
"344","3405","17","2","10","313","52631","2","0","Befouled Staff","Interface\Icons\INV_Staff_08","5","23371,49391,52631,57242,66247"
"345","3406","9","4","3","299","151076","3","0","Fire-Hardened Shackles","Interface\Icons\INV_Jewelry_Ring_01","1","151076"
"346","3409","7","4","3","295","4084","2","46","Blackforge Leggings","Interface\Icons\INV_Pants_03","3","3232,4084,7920"
"347","3410","12","4","0","0","7734","3","51","Six Demon Bag","Interface\Icons\INV_Misc_Bag_01","1","7734"
"348","3413","5","4","4","291","3242","0","1","OLDMonster - Chest, Plate Silver","Interface\Icons\INV_Chest_Plate01","1","3242"
"349","3414","7","4","4","295","151401","3","0","Titanic Stone Legguards","Interface\Icons\INV_Pants_04","2","3243,151401"
"350","3432","7","4","1","295","3263","1","3","Webbed Pants","Interface\Icons\INV_Pants_02","1","3263"
"351","3434","21","2","7","313","3295","1","3","Deadman Blade","Interface\Icons\INV_Sword_04","1","3295"
"352","3441","7","4","4","295","138425","3","0","Scarlet Leggings","Interface\Icons\INV_Pants_03","1","138425"
"353","3442","7","4","2","295","15151","2","36","Ghostwalker Legguards","Interface\Icons\INV_Pants_Wolf","2","3272,15151"
"354","3443","8","4","1","297","860","1","13","Cavalier's Boots","Interface\Icons\INV_Boots_05","1","860"
"355","3445","14","4","6","315","4821","2","23","Bear Buckler","Interface\Icons\INV_Shield_09","1","4821"
"356","3447","13","2","7","313","68161","4","0","Krol Decapitator","Interface\Icons\INV_Sword_04","2","68161,88150"
"357","3447","21","2","7","313","3278","0","30","Aura Proc Damage Sword","Interface\Icons\INV_Sword_04","1","3278"
"358","3453","11","4","0","0","5010","2","40","Inscribed Gold Ring","Interface\Icons\INV_Jewelry_Ring_03","2","996,5010"
"359","3498","13","2","4","313","4122","2","37","Bookmaker's Scepter","Interface\Icons\INV_Mace_01","2","827,4122"
"360","3502","17","2","5","313","65165","3","0","Foe Reaper","Interface\Icons\INV_Hammer_04","2","3326,65165"
"361","3502","21","2","4","313","60769","3","0","Item 60769","Interface\Icons\INV_Hammer_04","1","60769"
"362","3509","17","2","10","313","3335","1","6","Farmer's Broom","Interface\Icons\INV_Staff_08","1","3335"
"363","3518","10","4","3","301","151425","3","0","Gordoth's Crushers","Interface\Icons\INV_Gauntlets_05","1","151425"
"364","3519","7","4","3","295","10330","3","43","Scarlet Leggings","Interface\Icons\INV_Pants_03","2","10330,21017"
"365","3524","10","4","3","301","132554","3","0","Deadly Serpentine Grips","Interface\Icons\INV_Gauntlets_05","1","132554"
"366","3528","10","4","1","301","4767","2","15","Coppercloth Gloves","Interface\Icons\INV_Gauntlets_05","1","4767"
"367","3533","8","4","3","297","49261","1","0","Salvaged Chain Boots","Interface\Icons\INV_Boots_01","1","49261"
"368","3533","8","4","4","297","53374","2","0","Heedless Treads","Interface\Icons\INV_Boots_01","6","53374,55001,57238,57527,57578,58986"
"369","3541","7","4","3","295","7132","2","29","Brutal Legguards","Interface\Icons\INV_Pants_03","2","7132,9789"
"370","3550","13","2","15","313","157007","3","0","Militia Dagger","Interface\Icons\INV_Weapon_ShortBlade_01","2","5605,157007"
"371","3550","21","2","15","313","173935","0","0","Nik-Nik's Slicky Sticker","Interface\Icons\INV_Weapon_ShortBlade_01","1","173935"
