"ID","CollectionType","EntryID","CategoryID","SortOrder","Flags","Rarity","ItemID","SpellID","DisplayID","CreatureID","MountType","SourceObjectID","SourceValue","Name","Icon","SourceType","SourceName","SourceText"
"205","1","61229","2","205","0","4","0","61229","39239","0","0","0","0","Armored Snowy Gryphon","","vendor","Flying Mounts (Cost: 20000000)",""
"206","1","61230","2","206","0","4","0","61230","59468","0","0","0","0","Armored Blue Wind Rider","","vendor","Flying Mounts (Cost: 20000000)",""
"207","1","61294","2","207","0","4","0","61294","56308","0","0","0","0","Reins of the Green Proto-Drake","","vendor","Flying Mounts (Cost: 2000000)",""
"208","1","61309","2","208","0","4","0","61309","59464","0","0","0","0","Magnificent Flying Carpet","","vendor","Flying Mounts (Cost: 2000000)",""
"209","1","61425","2","209","0","4","0","61425","56347","0","0","0","0","Reins of the Traveler's Tundra Mammoth","","vendor","Epic Mounts (Cost: 200000000)",""
"210","1","61442","2","210","0","4","44555","61442","39461","0","0","44555","0","Swift Mooncloth Carpet","","unknown","",""
"211","1","61446","2","211","0","4","44556","61446","39460","0","0","44556","0","Swift Spellfire Carpet","","unknown","",""
"212","1","61447","2","212","0","4","0","61447","56347","0","0","0","0","Reins of the Traveler's Tundra Mammoth","","vendor","Epic Mounts (Cost: 200000000)",""
"213","1","61451","2","213","0","3","0","61451","58859","0","0","0","0","Flying Carpet","","vendor","Flying Mounts (Cost: 0)",""
"214","1","61465","2","214","0","4","0","61465","56368","0","0","0","0","Reins of the Grand Black War Mammoth","","vendor","Epic Mounts (Cost: 1000000)",""
"215","1","61467","2","215","0","4","0","61467","56368","0","0","0","0","Reins of the Grand Black War Mammoth","","vendor","Epic Mounts (Cost: 1000000)",""
"216","1","61469","2","216","0","4","0","61469","56380","0","0","0","0","Reins of the Grand Ice Mammoth","","vendor","Epic Mounts (Cost: 100000000)",""
"217","1","61470","2","217","0","4","0","61470","56380","0","0","0","0","Reins of the Grand Ice Mammoth","","vendor","Epic Mounts (Cost: 100000000)",""
"218","1","61996","2","218","0","4","0","61996","41547","0","0","0","0","Blue Dragonhawk Mount","","vendor","Flying Mounts (Cost: 20000000)",""
"219","1","61997","2","219","0","4","0","61997","41547","0","0","0","0","Red Dragonhawk Mount","","vendor","Flying Mounts (Cost: 20000000)",""
"220","1","63232","2","220","0","4","0","63232","25132","0","0","0","0","Stormwind Steed","","vendor","Corporal Arthur Flew (Cost: 0)",""
"221","1","63635","2","221","0","4","0","63635","58403","0","0","0","0","Darkspear Raptor","","vendor","Epic Mounts (Cost: 0)",""
"222","1","63636","2","222","0","4","0","63636","58398","0","0","0","0","Ironforge Ram","","vendor","Derrick Brindlebeard (Cost: 0)",""
"223","1","63637","2","223","0","4","0","63637","58401","0","0","0","0","Darnassian Nightsaber","","vendor","Epic Mounts (Cost: 0)",""
"224","1","63638","2","224","0","4","0","63638","58399","0","0","0","0","Gnomeregan Mechanostrider","","vendor","Epic Mounts (Cost: 0)",""
"225","1","63639","2","225","0","4","0","63639","58400","0","0","0","0","Exodar Elekk","","vendor","Epic Mounts (Cost: 0)",""
"226","1","63640","2","226","0","4","0","63640","58404","0","0","0","0","Orgrimmar Wolf","","vendor","Epic Mounts (Cost: 0)",""
"227","1","63641","2","227","0","4","0","63641","58402","0","0","0","0","Thunder Bluff Kodo","","vendor","Doru Thunderhorn (Cost: 0)",""
"228","1","63642","2","228","0","4","0","63642","58406","0","0","0","0","Silvermoon Hawkstrider","","vendor","Epic Mounts (Cost: 0)",""
"229","1","63643","2","229","0","4","0","63643","58407","0","0","0","0","Forsaken Warhorse","","vendor","Eliza Killian (Cost: 0)",""
"230","1","63796","2","230","0","4","0","63796","58440","0","0","33955","100","Mimiron's Head","","drop","Yogg-Saron (1)",""
"231","1","63844","2","231","0","4","0","63844","47934","0","0","0","0","Argent Hippogryph","","vendor","Corporal Arthur Flew (Cost: 0)",""
"232","1","63956","2","232","0","4","0","63956","59690","0","0","0","0","Reins of the Ironbound Proto-Drake","","vendor","Flying Mounts (Cost: 2000000)",""
"233","1","63963","2","233","0","4","0","63963","59690","0","0","0","0","Reins of the Rusted Proto-Drake","","vendor","Flying Mounts (Cost: 2000000)",""
"234","1","64657","2","234","0","3","0","64657","29448","0","0","0","0","White Kodo","","vendor","Harb Clawhoof (Cost: 10000)",""
"235","1","64658","2","235","0","3","0","64658","16208","0","0","0","0","Horn of the Black Wolf","","vendor","Mounts (Cost: 10000)",""
"236","1","64659","2","236","0","4","0","64659","17494","0","0","0","0","Whistle of the Venomhide Ravasaur","","vendor","Epic Mounts (Cost: 100000)",""
"237","1","64731","2","237","0","3","0","64731","59435","0","0","0","0","Sea Turtle","","vendor","Mounts (Cost: 0)",""
"238","1","64749","2","238","0","1","44221","64749","59338","0","0","44221","0","Loaned Gryphon Reins","","unknown","",""
"239","1","64762","2","239","0","1","44229","64762","59337","0","0","44229","0","Loaned Wind Rider Reins","","unknown","",""
"240","1","64927","2","240","0","4","0","64927","59504","0","0","0","0","Deadly Gladiator's Frost Wyrm","","vendor","Flying Mounts (Cost: 2000000)",""
"241","1","64977","2","241","0","3","0","64977","17786","0","0","0","0","Black Skeletal Horse","","vendor","Mounts (Cost: 10000)",""
"242","1","65439","2","242","0","4","0","65439","59504","0","0","0","0","Furious Gladiator's Frost Wyrm","","vendor","Flying Mounts (Cost: 2000000)",""
"243","1","65637","2","243","0","4","0","65637","58400","0","0","0","0","Great Red Elekk","","vendor","Epic Mounts (Cost: 5000000)",""
"244","1","65638","2","244","0","4","0","65638","58401","0","0","0","0","Swift Moonsaber","","vendor","Epic Mounts (Cost: 5000000)",""
"245","1","65639","2","245","0","4","0","65639","58406","0","0","0","0","Swift Red Hawkstrider","","vendor","Epic Mounts (Cost: 5000000)",""
"246","1","65640","2","246","0","4","0","65640","25132","0","0","0","0","Swift Gray Steed","","vendor","Corporal Arthur Flew (Cost: 5000000)",""
"247","1","65641","2","247","0","4","0","65641","58402","0","0","0","0","Great Golden Kodo","","vendor","Doru Thunderhorn (Cost: 5000000)",""
"248","1","65642","2","248","0","4","0","65642","58399","0","0","0","0","Turbostrider","","vendor","Epic Mounts (Cost: 5000000)",""
"249","1","65643","2","249","0","4","0","65643","58398","0","0","0","0","Swift Violet Ram","","vendor","Derrick Brindlebeard (Cost: 5000000)",""
"250","1","65644","2","250","0","4","0","65644","58403","0","0","0","0","Swift Purple Raptor","","vendor","Epic Mounts (Cost: 5000000)",""
"251","1","65645","2","251","0","4","0","65645","58407","0","0","0","0","White Skeletal Warhorse","","vendor","Eliza Killian (Cost: 5000000)",""
"252","1","65646","2","252","0","4","0","65646","58404","0","0","0","0","Swift Burgundy Wolf","","vendor","Epic Mounts (Cost: 5000000)",""
"253","1","65917","2","253","0","4","0","65917","18051","0","0","0","0","Magic Rooster Egg","","vendor","Blizzard Collectables (Cost: 1000000)",""
"254","1","66087","2","254","0","4","0","66087","47934","0","0","0","0","Silver Covenant Hippogryph","","vendor","Flying Mounts (Cost: 0)",""
"255","1","66088","2","255","0","4","0","66088","44756","0","0","0","0","Sunreaver Dragonhawk","","vendor","Flying Mounts (Cost: 0)",""
"256","1","66090","2","256","0","4","0","66090","25132","0","0","0","0","Quel'dorei Steed","","vendor","Epic Mounts (Cost: 0)",""
"257","1","66091","2","257","0","4","0","66091","58406","0","0","0","0","Sunreaver Hawkstrider","","vendor","Epic Mounts (Cost: 0)",""
"258","1","66846","2","258","0","4","0","66846","17786","0","0","0","0","Ochre Skeletal Warhorse","","vendor","Epic Mounts (Cost: 100000)",""
"259","1","66847","2","259","0","3","0","66847","17606","0","0","0","0","Reins of the Striped Dawnsaber","","vendor","Lelanai (Cost: 10000)",""
"260","1","66906","2","260","0","4","0","66906","60401","0","0","0","0","Argent Charger","","vendor","Dame Evniki Kapsalis (Cost: 0)",""
"261","1","67336","2","261","0","4","0","67336","59504","0","0","0","0","Relentless Gladiator's Frost Wyrm","","vendor","Flying Mounts (Cost: 2000000)",""
"262","1","67466","2","262","0","4","0","67466","60687","0","0","0","0","Argent Warhorse","","vendor","Dame Evniki Kapsalis (Cost: 0)",""
"263","1","68056","2","263","0","4","0","68056","16208","0","0","0","0","Swift Horde Wolf","","vendor","Epic Mounts (Cost: 100000)",""
"264","1","68057","2","264","0","4","0","68057","25132","0","0","0","0","Swift Alliance Steed","","vendor","Epic Mounts (Cost: 100000)",""
"265","1","68187","2","265","0","4","0","68187","60687","0","0","0","0","Crusader's White Warhorse","","vendor","Epic Mounts (Cost: 0)",""
"266","1","68188","2","266","0","4","0","68188","61039","0","0","0","0","Crusader's Black Warhorse","","vendor","Epic Mounts (Cost: 0)",""
"267","1","69395","2","267","0","4","0","69395","62879","0","0","10184","2","Reins of the Onyxian Drake","","drop","Onyxia",""
"268","1","71342","2","268","0","4","0","71342","63856","0","0","0","0","Big Love Rocket","","vendor","Flying Mounts (Cost: 0)",""
"269","1","71810","2","269","0","4","50435","71810","59504","0","0","50435","0","Wrathful Gladiator's Frost Wyrm","","unknown","",""
"270","1","72286","2","270","0","4","0","72286","58122","0","0","39168","100","Invincible's Reins","","drop","The Lich King (3)",""
"271","1","72807","2","271","0","4","0","72807","64403","0","0","0","0","Reins of the Icebound Frostbrood Vanquisher","","vendor","Flying Mounts (Cost: 2000000)",""
"272","1","72808","2","272","0","4","0","72808","64403","0","0","0","0","Reins of the Bloodbathed Frostbrood Vanquisher","","vendor","Flying Mounts (Cost: 2000000)",""
"273","1","73313","2","273","0","4","0","73313","58122","0","0","0","0","Reins of the Crimson Deathcharger","","vendor","Epic Mounts (Cost: 0)",""
"274","1","74856","2","274","0","4","54069","74856","66746","0","0","54069","0","Blazing Hippogryph","","unknown","",""
"275","1","74918","2","275","0","4","0","74918","66745","0","0","0","0","Wooly White Rhino","","vendor","Epic Mounts (Cost: 100000)",""
"276","1","75596","2","276","0","4","0","75596","67577","0","0","0","0","Frosty Flying Carpet","","vendor","Flying Mounts (Cost: 2000000)",""
"277","1","75614","2","277","0","4","0","75614","67452","0","0","0","0","Celestial Steed","","vendor","Blizzard Collectables (Cost: 0)",""
"278","1","75973","2","278","0","4","0","75973","67573","0","0","0","0","X-53 Touring Rocket","","vendor","Flying Mounts (Cost: 100000)",""
"279","1","300700","2","279","0","4","0","300700","500001","3461001","1","3461020","0","Dreamowl Firemount","","vendor","Skeletal Stablemaster",""
"280","1","300701","2","280","0","4","0","300701","500004","3461004","0","3461020","0","Felblaze Infernal","","vendor","Skeletal Stablemaster",""
"281","1","300702","2","281","0","4","0","300702","500005","3461005","1","3461020","0","Netherwing Mount","","vendor","Skeletal Stablemaster",""
"282","1","300703","2","282","0","4","0","300703","500009","3461009","0","3461020","0","Coldflame Infernal","","vendor","Skeletal Stablemaster",""
"283","1","300704","2","283","0","4","0","300704","500010","3461010","0","3461020","0","Flarecore Infernal","","vendor","Skeletal Stablemaster",""
"284","1","300705","2","284","0","4","0","300705","500011","3461011","0","3461020","0","Frostshard Infernal","","vendor","Skeletal Stablemaster",""
"285","1","300706","2","285","0","4","0","300706","500012","3461012","0","3461020","0","Hellfire Infernal","","vendor","Skeletal Stablemaster",""
"286","1","300707","2","286","0","4","0","300707","500007","3461007","0","3461020","0","Black Skeletal Warhorse II","","vendor","Skeletal Stablemaster",""
"287","1","300720","2","287","0","4","0","300720","500013","3461013","0","3461020","0","Brown Skeletal Warhorse II","","vendor","Skeletal Stablemaster",""
"288","1","300721","2","288","0","4","0","300721","500014","3461014","0","3461020","0","Green Skeletal Warhorse II","","vendor","Skeletal Stablemaster",""
"289","1","300722","2","289","0","4","0","300722","500015","3461015","0","3461020","0","Midnight Skeletal Warhorse II","","vendor","Skeletal Stablemaster",""
"290","1","300723","2","290","0","4","0","300723","500016","3461016","0","3461020","0","Purple Skeletal Warhorse II","","vendor","Skeletal Stablemaster",""
"291","1","300724","2","291","0","4","0","300724","500017","3461017","0","3461020","0","Red Skeletal Warhorse II","","vendor","Skeletal Stablemaster",""
"292","1","300725","2","292","0","4","0","300725","500018","3461018","0","3461020","0","White Skeletal Warhorse II","","vendor","Skeletal Stablemaster",""
"293","1","300726","2","293","0","4","0","300726","500176","3461176","0","3461020","0","Camel Mount","","vendor","Skeletal Stablemaster",""
"294","1","300727","2","294","0","4","0","300727","500181","3461181","1","3461020","0","Chimera Firemount Yellow","","vendor","Skeletal Stablemaster",""
"295","1","300728","2","295","0","4","0","300728","500182","3461182","1","3461020","0","Chimera Firemount Blue","","vendor","Skeletal Stablemaster",""
"296","1","300729","2","296","0","4","0","300729","500183","3461183","1","3461020","0","Chimera Firemount Green","","vendor","Skeletal Stablemaster",""
"297","1","300730","2","297","0","4","0","300730","500184","3461184","1","3461020","0","Chimera Firemount Red","","vendor","Skeletal Stablemaster",""
"298","1","300731","2","298","0","4","0","300731","500185","3461185","0","3461020","0","Crocsun Mount","","vendor","Skeletal Stablemaster",""
"299","1","300732","2","299","0","4","0","300732","500186","3461186","0","3461020","0","Geargrinder Mount","","vendor","Skeletal Stablemaster",""
"300","1","300733","2","300","0","4","0","300733","500187","3461187","1","3461020","0","Giant Eagle Hexmount","","vendor","Skeletal Stablemaster",""
"301","1","300734","2","301","0","4","0","300734","500188","3461188","1","3461020","0","Fel Stormcrow Mount","","vendor","Skeletal Stablemaster",""
"302","1","300735","2","302","0","4","0","300735","500216","3461213","0","3461020","0","Black Falcosaur Mount","","vendor","Skeletal Stablemaster",""
"303","1","300736","2","303","0","4","0","300736","500217","3461214","0","3461020","0","Green Falcosaur Mount","","vendor","Skeletal Stablemaster",""
"304","1","300737","2","304","0","4","0","300737","500218","3461215","0","3461020","0","Red Falcosaur Mount","","vendor","Skeletal Stablemaster",""
"305","1","300738","2","305","0","4","0","300738","500219","3461216","0","3461020","0","White Falcosaur Mount","","vendor","Skeletal Stablemaster",""
"306","1","300739","2","306","0","4","0","300739","500232","3461225","0","3461020","0","Mechadevilsaur Mount","","vendor","Skeletal Stablemaster",""
"307","1","300790","2","307","0","4","0","300790","500730","3461286","3","3461020","0","Sandstone Drake","","vendor","Skeletal Stablemaster",""
"308","1","300791","2","308","0","4","0","300791","500731","3461287","0","3461020","0","Grand Expedition Yak","","vendor","Skeletal Stablemaster",""
"309","1","300792","2","309","0","4","0","300792","500732","3461288","3","3461020","0","Sky Golem","","vendor","Skeletal Stablemaster",""
"310","1","300793","2","310","0","4","0","300793","500733","3461289","3","3461020","0","Swift Windsteed","","vendor","Skeletal Stablemaster",""
"311","1","300794","2","311","0","4","0","300794","500734","3461290","3","3461020","0","Warforged Nightmare","","vendor","Skeletal Stablemaster",""
"312","1","300795","2","312","0","4","0","300795","500735","3461291","3","3461020","0","Grinning Reaver","","vendor","Skeletal Stablemaster",""
"313","1","300796","2","313","0","4","0","300796","500736","3461292","0","3461020","0","Highmountain Thunderhoof","","vendor","Skeletal Stablemaster",""
"314","1","300797","2","314","0","4","0","300797","500737","3461293","3","3461020","0","Wonderwing 2.0","","vendor","Skeletal Stablemaster",""
"315","1","300798","2","315","0","4","0","300798","500738","3461294","3","3461020","0","Heavenly Onyx Cloud Serpent","","vendor","Skeletal Stablemaster",""
"316","1","300799","2","316","0","4","0","300799","500739","3461295","0","3461020","0","Llothien Prowler","","vendor","Skeletal Stablemaster",""
"317","1","300800","2","317","0","4","0","300800","500800","3461296","3","3461020","0","Albino Mana Ray","","vendor","Skeletal Stablemaster",""
"318","1","300801","2","318","0","4","0","300801","500801","3461297","3","3461020","0","Bloodtooth Mana Ray","","vendor","Skeletal Stablemaster",""
"319","1","300802","2","319","0","4","0","300802","500802","3461298","3","3461020","0","Bulbous Necroray","","vendor","Skeletal Stablemaster",""
